station,codeTaxa,couv
D08,PYEL,0.5
D08,PTAQ,0.5
D08,OCAC,3
D08,DEOB,0.5
D08,DILO,0.5
D08,EPRE,0.5
D08,UVSE,0.5
D08,ATFI,0.5
D08,VAMY,0.5
D08,PRSP,0.5
D08,VISP,0.5
D08,POPU,0.5
D08,CLBO,0.5
D08,DICO,0.5
D08,DEPU,3
D08,HULU,3
D08,LYAN,0.5
D08,ARHI,0.5
D08,COAL,0.5
D08,VILA,0.5
D08,COCA,0.5
D04,PTAQ,3
D04,ARNU,3
D04,ACPE,10
D04,COCA,0.5
D04,LYBO,0.5
D04,EPRE,0.5
D04,MACA,3
D04,GAPR,3
D04,DEOB,0.5
D04,CHUM,0.5
D04,MEVI,0.5
D04,COCO,3
D04,CLBO,0.5
D04,LYAN,0.5
D04,LYCL,0.5
D04,DRCA,0.5
D04,VAMY,0.5
D04,ORSE,0.5
D04,VINU,0.5
D04,AMSP,0.5
D04,KAAN,0.5
D04,MOUN,0.5
D04,VAAN,0.5
D04,TRUN,0.5
D04,DICO,0.5
D04,MIRE,0.5
D04,CYAC,0.5
D04,SASP,0.5
D04,DILO,0.5
D10,MEVI,0.5
D10,MOUN,0.5
D10,MACA,0.5
D10,PYEL,0.5
D10,ARNU,3
D10,VISP,0.5
D10,DICO,0.5
D10,STLA,0.5
D10,DRCA,0.5
D10,PTAQ,3
D10,CASP,0.5
D10,LYBO,0.5
D10,POPU,0.5
D10,COCO,0.5
D10,ACPE,20
D10,LOCA,0.5
D10,DILO,0.5
D10,ATFI,0.5
D10,TRUN,0.5
D10,AMSP,0.5
D10,UVSE,0.5
D10,CLBO,0.5
D10,OCAC,0.5
D10,DEOB,0.5
D10,COAL,0.5
D10,ORSE,0.5
D10,RUID,0.5
D09,MEVI,0.5
D09,HULU,0.5
D09,ACPE,10
D09,VISP,0.5
D09,COCO,20
D09,ARNU,10
D09,COAL,0.5
D09,MOUN,0.5
D09,UVSE,0.5
D09,PTAQ,3
D09,MACA,0.5
D09,OCAC,0.5
D09,DEOB,0.5
D09,TRUN,0.5
D09,DEPU,3
D09,DRCA,3
D09,LYBO,0.5
D09,AMSP,0.5
D09,DILO,0.5
D09,CASP,0.5
D09,CLBO,0.5
D09,STLA,0.5
D07,MOUN,0.5
D07,ARNU,3
D07,OCAC,0.5
D07,MACA,0.5
D07,LYBO,0.5
D07,LYAN,0.5
D07,DRCA,0.5
D07,COCO,3
D07,MEVI,0.5
D07,CLBO,0.5
D07,COCA,0.5
D07,DILO,0.5
D07,VISP,0.5
D07,ACPE,20
D07,TRUN,0.5
D07,MIRE,0.5
D07,PRSP,0.5
D07,PTAQ,0.5
D07,LOCA,0.5
D07,DEOB,0.5
D07,VAMY,0.5
D07,PYEL,0.5
D07,VAAN,0.5
D07,STLA,0.5
D07,ORSE,0.5
D07,DEPU,0.5
D07,AMSP,0.5
D07,CASP,0.5
D07,UVSE,0.5
D07,MARA,0.5
D07,VILA,0.5
D06,MACA,0.5
D06,CHUM,0.5
D06,COCA,0.5
D06,ARNU,0.5
D06,ACPE,3
D06,AMSP,0.5
D06,PTAQ,0.5
D06,LYBO,0.5
D06,CASP,0.5
D06,OCAC,0.5
D06,DILO,0.5
D06,DEOB,0.5
D06,VAMY,0.5
D06,COCO,3
D06,VAAN,0.5
D06,MIRE,0.5
D06,UVSE,0.5
D06,MARA,0.5
D06,MACA,0.5
D06,CLBO,0.5
D06,MEVI,0.5
D06,LYCL,0.5
